sample	genotype	reporter	txn_inh	m6A_inh	transl_inh	time	time_num	target	experiment	replicate	Ct	expression	is_outlier
C1_1h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	1h	1	Neon2	2024-08-07	rep2	22.3754149522823	0.183797292052404	FALSE
C1_1h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	1h	1	GAPDH	2024-08-07	rep2	21.9028222076267	0.255059322908099	FALSE
C1_1h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	1h	1	YTHDF2	2024-08-07	rep2	21.2289505923441	0.41351280550264	FALSE
C1_1h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	1h	1	MYC	2024-08-07	rep2	23.1081105626147	0.110602741573757	FALSE
C1_1h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	1h	1	TDH1	2024-08-07	rep3	22.5165214212519	0.166668437037702	FALSE
C1_1h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	1h	1	mCherry	2024-08-07	rep3	23.6947967478379	0.0738007716288041	FALSE
C1_1h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	1h	1	Neon2	2024-08-07	rep3	22.532682040847	0.165218338042462	FALSE
C1_1h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	1h	1	GAPDH	2024-08-07	rep3	21.5369077722269	0.328743724296877	FALSE
C1_1h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	1h	1	YTHDF2	2024-08-07	rep3	21.5516135477424	0.327487017179923	FALSE
C1_1h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	1h	1	MYC	2024-08-07	rep3	23.4629864346609	0.0864864109372813	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	TDH1	2024-08-07	rep1	22.4702971962844	0.172101837588925	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	mCherry	2024-08-07	rep1	23.7926412142512	0.0688178939345929	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	Neon2	2024-08-07	rep1	22.3542589820198	0.186617558434753	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	GAPDH	2024-08-07	rep1	21.4473526224125	0.349723567544423	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	YTHDF2	2024-08-07	rep1	22.5247393354432	0.168314326616491	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	MYC	2024-08-07	rep1	23.5560817650153	0.0810805086049455	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	TDH1	2024-08-07	rep2	22.3288831973607	0.189823337659237	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	mCherry	2024-08-07	rep2	24.057680068138	0.0572704566688895	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	Neon2	2024-08-07	rep2	22.6944187579982	0.147997841198598	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	GAPDH	2024-08-07	rep2	22.5041856247086	0.175695488671974	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	YTHDF2	2024-08-07	rep2	22.1935029407541	0.208493046736392	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	MYC	2024-08-07	rep2	23.1644735095512	0.106380885225562	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	TDH1	2024-08-07	rep3	22.9703298503334	0.121688214049211	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	mCherry	2024-08-07	rep3	23.9350946994569	0.0633984418813084	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	Neon2	2024-08-07	rep3	22.5070937052404	0.173507746151956	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	GAPDH	2024-08-07	rep3	21.6919399799406	0.297777002772507	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	YTHDF2	2024-08-07	rep3	23.3903413952401	0.0910069268867814	FALSE
C1_2h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	2h	2	MYC	2024-08-07	rep3	23.3340718066822	0.0945702072863511	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	TDH1	2024-08-07	rep1	22.1386761762571	0.216572501458259	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	mCherry	2024-08-07	rep1	23.6440174141926	0.0762868012077182	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	Neon2	2024-08-07	rep1	22.7839202589759	0.163212675202686	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	GAPDH	2024-08-07	rep1	22.1199772667819	0.219424227717669	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	YTHDF2	2024-08-07	rep1	22.3095617999174	0.192428383274931	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	MYC	2024-08-07	rep1	23.2716740280967	0.0987486318856108	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	TDH1	2024-08-07	rep2	22.425311111912	0.177569724656573	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	mCherry	2024-08-07	rep2	23.8647238426554	0.0655205646452076	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	Neon2	2024-08-07	rep2	23.6233493124861	0.0774427147597686	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	GAPDH	2024-08-07	rep2	22.63983142295	0.153014180286106	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	YTHDF2	2024-08-07	rep2	22.9903805619234	0.120007290716656	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	MYC	2024-08-07	rep2	23.5986614506048	0.0787222558880837	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	TDH1	2024-08-07	rep3	22.2836660493714	0.195862528974744	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	mCherry	2024-08-07	rep3	23.1238485189435	0.109533765505128	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	Neon2	2024-08-07	rep3	22.7361530301908	0.143134946770652	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	GAPDH	2024-08-07	rep3	22.2133504435114	0.205919640663887	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	YTHDF2	2024-08-07	rep3	22.4637026348491	0.173361505361083	FALSE
C1_4h_ActD_mock_EM_wt	WT	C1	ActD	mock	EM	4h	4	MYC	2024-08-07	rep3	23.57113610894	0.0802766235021037	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	TDH1	2024-08-07	rep1	22.537229503509	0.166556330592571	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	mCherry	2024-08-07	rep1	23.2837061571852	0.0989203704679949	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	Neon2	2024-08-07	rep1	22.5444560676997	0.164151938350279	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	GAPDH	2024-08-07	rep1	22.0376662066547	0.232290464048615	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	YTHDF2	2024-08-07	rep1	22.2896797848245	0.19505071415302	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	MYC	2024-08-07	rep1	22.5217506680696	0.166309330986756	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	TDH1	2024-08-07	rep2	22.0094552287014	0.252700361156901	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	mCherry	2024-08-07	rep2	23.4852302677414	0.0854998588269875	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	Neon2	2024-08-07	rep2	22.373577211742	0.237734094412834	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	GAPDH	2024-08-07	rep2	22.0461996179853	0.23096176145569	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	YTHDF2	2024-08-07	rep2	21.5977781762578	0.315080792186511	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	MYC	2024-08-07	rep2	21.1403374720305	0.434634198287511	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	TDH1	2024-08-07	rep3	21.8162954228969	0.288915147058209	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	mCherry	2024-08-07	rep3	23.2223534643076	0.102520967650233	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	Neon2	2024-08-07	rep3	22.4558517596599	0.214825091498222	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	GAPDH	2024-08-07	rep3	22.0378292016134	0.232276808663658	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	YTHDF2	2024-08-07	rep3	21.307421433526	0.390747080973713	FALSE
C1_1h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	1h	1	MYC	2024-08-07	rep3	21.0977538874015	0.447096796360325	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	TDH1	2024-08-07	rep1	20.3489312137889	0.758420088213538	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	mCherry	2024-08-07	rep1	20.5242246458362	0.668313530566144	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	Neon2	2024-08-07	rep1	20.9613318125713	0.489794622483478	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	GAPDH	2024-08-07	rep1	20.4958525207036	0.676459103502728	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	YTHDF2	2024-08-07	rep1	20.0323354713173	0.932567016657107	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	MYC	2024-08-07	rep1	19.9105175636829	1.0317080954987	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	TDH1	2024-08-07	rep2	20.1107000686079	0.900748036067369	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	mCherry	2024-08-07	rep2	19.9949527744745	0.965829368864459	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	Neon2	2024-08-07	rep2	20.5578070205641	0.650400552258322	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	GAPDH	2024-08-07	rep2	20.4349388726746	0.705715039540175	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	YTHDF2	2024-08-07	rep2	20.2007012653043	0.829821135780806	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	MYC	2024-08-07	rep2	19.8425396412153	1.06365483935492	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	TDH1	2024-08-07	rep3	16.6117144410722	10.3328110839339	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	mCherry	2024-08-07	rep3	16.7862243486632	9.05227365700289	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	Neon2	2024-08-07	rep3	16.8454192777619	8.49450242574213	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	GAPDH	2024-08-07	rep3	16.8531237396022	9.21216999207204	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	YTHDF2	2024-08-07	rep3	17.0280919125188	7.48939417080453	FALSE
C1_2h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	2h	2	MYC	2024-08-07	rep3	16.4890067974384	10.9179798333205	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	TDH1	2024-08-07	rep1	16.5596184692674	10.5103536478611	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	mCherry	2024-08-07	rep1	16.7502275005993	9.10449268508594	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	Neon2	2024-08-07	rep1	17.3612829175852	6.09274980549634	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	GAPDH	2024-08-07	rep1	16.8794377561879	8.99855237453827	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	YTHDF2	2024-08-07	rep1	16.9120260910093	8.1319604744057	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	MYC	2024-08-07	rep1	16.3796695142779	11.7657581875016	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	TDH1	2024-08-07	rep2	22.0118856943914	0.237012882316355	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	mCherry	2024-08-07	rep2	22.3264561905396	0.19123694048328	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	Neon2	2024-08-07	rep2	22.8770941675287	0.129810087646458	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	GAPDH	2024-08-07	rep2	22.6455803588547	0.153833348852838	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	YTHDF2	2024-08-07	rep2	22.1301318616477	0.278272158401419	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	MYC	2024-08-07	rep2	22.0596494891392	0.228778192819908	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	TDH1	2024-08-07	rep3	22.0312167853404	0.233323728027453	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	mCherry	2024-08-07	rep3	22.3743088098037	0.185188658422951	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	Neon2	2024-08-07	rep3	22.7755745374788	0.13935622419647	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	GAPDH	2024-08-07	rep3	22.3806297249654	0.183504758484912	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	YTHDF2	2024-08-07	rep3	22.1417514807504	0.282051709002612	FALSE
C1_4h_ActD_STM_EM_wt	WT	C1	ActD	STM	EM	4h	4	MYC	2024-08-07	rep3	22.0764509212257	0.226113430820791	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	TDH1	2024-08-07	rep1	23.041879953394	0.115854990270186	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	mCherry	2024-08-07	rep1	22.2739851391524	0.19733853721518	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	Neon2	2024-08-07	rep1	20.301194419371	0.774329862225668	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	GAPDH	2024-08-07	rep1	21.7262919101437	0.289828512385599	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	YTHDF2	2024-08-07	rep1	22.4759519716945	0.172138680133846	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	MYC	2024-08-07	rep1	22.9136396645	0.126563966198048	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	TDH1	2024-08-07	rep2	22.477423009216	0.171258710308307	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	mCherry	2024-08-07	rep2	21.5265252439569	0.331250785197029	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	Neon2	2024-08-07	rep2	19.9896315925771	0.960774416352388	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	GAPDH	2024-08-07	rep2	21.4861734926831	0.340423060782626	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	YTHDF2	2024-08-07	rep2	22.2631217415173	0.198691648436905	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	MYC	2024-08-07	rep2	22.2372344494398	0.202267356851265	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	TDH1	2024-08-07	rep3	22.9218325991482	0.125851279509497	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	mCherry	2024-08-07	rep3	22.0224181838415	0.234985128390023	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	Neon2	2024-08-07	rep3	20.0538873271012	0.919151604214267	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	GAPDH	2024-08-07	rep3	21.607059076008	0.314014116138681	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	YTHDF2	2024-08-07	rep3	22.4230668093975	0.177873927809963	FALSE
C2_0h_ActD_mock_none_wt	WT	C2	ActD	mock	CHX	0h	0	MYC	2024-08-07	rep3	22.7556105428107	0.141659655727781	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	TDH1	2024-08-07	rep1	23.0934046202599	0.111786499425974	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	mCherry	2024-08-07	rep1	21.8771151470681	0.261483588839561	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	Neon2	2024-08-07	rep1	20.6419454409982	0.621983803426546	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	GAPDH	2024-08-07	rep1	22.2190168021668	0.204853126458749	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	YTHDF2	2024-08-07	rep1	22.9238013368541	0.126055466675024	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	MYC	2024-08-07	rep1	23.093143812312	0.112056621990081	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	TDH1	2024-08-07	rep2	22.7995373954079	0.136979457846544	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	mCherry	2024-08-07	rep2	21.8918644995053	0.257347651264638	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	Neon2	2024-08-07	rep2	20.9936488182794	0.478945778606229	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	GAPDH	2024-08-07	rep2	21.6920564837559	0.295558828619048	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	YTHDF2	2024-08-07	rep2	22.764314220176	0.140378837115629	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	MYC	2024-08-07	rep2	22.6890818775821	0.147878891334871	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	TDH1	2024-08-07	rep3	22.6929720959926	0.147480686319593	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	mCherry	2024-08-07	rep3	21.8806732485582	0.262988174650521	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	Neon2	2024-08-07	rep3	20.9833224770943	0.482719304562635	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	GAPDH	2024-08-07	rep3	21.849080976893	0.265423332219801	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	YTHDF2	2024-08-07	rep3	22.9606771721377	0.122681425516105	FALSE
C2_0h_ActD_STM_none_wt	WT	C2	ActD	STM	CHX	0h	0	MYC	2024-08-07	rep3	22.5039514858381	0.168133998179985	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	TDH1	2024-08-07	rep1	22.789562201795	0.137931564720441	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	mCherry	2024-08-07	rep1	22.8653603180397	0.130896773577022	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	Neon2	2024-08-07	rep1	20.9395052898372	0.497262185617856	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	GAPDH	2024-08-07	rep1	22.2816914623764	0.196131679915799	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	YTHDF2	2024-08-07	rep1	22.6728061343353	0.149558357000143	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	MYC	2024-08-07	rep1	24.0232617928475	0.0586529665950163	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	TDH1	2024-08-07	rep2	22.7193451921089	0.14481083421446	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	mCherry	2024-08-07	rep2	22.6252387285872	0.154577214593487	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	Neon2	2024-08-07	rep2	20.9287785327206	0.500973213709417	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	GAPDH	2024-08-07	rep2	22.3279424016849	0.189946356520812	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	YTHDF2	2024-08-07	rep2	22.4155221520077	0.178753874653766	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	MYC	2024-08-07	rep2	23.9484203250431	0.0617742005932379	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	TDH1	2024-08-07	rep3	21.2710982783426	0.395153784920059	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	mCherry	2024-08-07	rep3	21.3058593124887	0.385800472423315	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	Neon2	2024-08-07	rep3	19.3972646795508	1.44825642239084	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	GAPDH	2024-08-07	rep3	21.4360465881768	0.352461618662251	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	YTHDF2	2024-08-07	rep3	21.3616619018767	0.371110993391686	FALSE
C2_1h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	1h	1	MYC	2024-08-07	rep3	22.0854267851899	0.224713524444766	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	TDH1	2024-08-07	rep1	21.0082561500151	0.474210597549513	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	mCherry	2024-08-07	rep1	21.1088918131468	0.44224772767016	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	Neon2	2024-08-07	rep1	19.3037890984832	1.54544479599637	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	GAPDH	2024-08-07	rep1	20.5160894914859	0.666997454581501	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	YTHDF2	2024-08-07	rep1	21.6717651513553	0.299392346507379	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	MYC	2024-08-07	rep1	22.1965831807363	0.208093846319725	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	TDH1	2024-08-07	rep2	20.2115069076484	0.823634383843179	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	mCherry	2024-08-07	rep2	21.2368294735012	0.404703518884373	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	Neon2	2024-08-07	rep2	19.6049435329914	1.25408791876844	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	GAPDH	2024-08-07	rep2	19.6730898297939	1.19622791514456	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	YTHDF2	2024-08-07	rep2	20.82455205364	0.538505019875111	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	MYC	2024-08-07	rep2	21.5979495525962	0.315046207601234	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	TDH1	2024-08-07	rep3	20.5368642023597	0.657343394718479	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	mCherry	2024-08-07	rep3	20.7299313893955	0.57500172484586	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	Neon2	2024-08-07	rep3	19.1813800643946	1.68202760896011	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	GAPDH	2024-08-07	rep3	20.6368419733213	0.61333258546272	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	YTHDF2	2024-08-07	rep3	21.0036852143441	0.475945449977649	FALSE
C2_2h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	2h	2	MYC	2024-08-07	rep3	21.8191145120467	0.270465553096795	FALSE
C2_4h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	4h	4	TDH1	2024-08-07	rep1	17.2107860470327	6.59235024227558	FALSE
C2_4h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	4h	4	mCherry	2024-08-07	rep1	17.5664190674998	5.15267840627154	FALSE
C2_4h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	4h	4	Neon2	2024-08-07	rep1	16.8441710210467	8.49967384207048	FALSE
C2_4h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	4h	4	GAPDH	2024-08-07	rep1	17.2791780707277	6.28712720021338	FALSE
C2_4h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	4h	4	YTHDF2	2024-08-07	rep1	18.4324535611775	2.8267159222623	FALSE
C2_4h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	4h	4	MYC	2024-08-07	rep1	18.6637390057345	2.40801062719779	FALSE
C2_4h_ActD_mock_CHX_wt	WT	C2	ActD	mock	CHX	4h	4	TDH1	2024-08-07	rep2	16.970184879164	7.79069778590722	FALSE
